VertexTo VertexFrom TimeStart TimeStop
1292173 1060424 1 1
334030 250834 1 1
334030 1200417 1 1
334030 1156409 1 1
334030 1498082 1 1
334030 1175293 1 1
334030 212940 1 1
334030 282245 1 1
1498116 1350804 1 1
1080280 1551491 1 1
1080280 172202 1 1
1080280 1111023 1 1
1080280 1400194 1 1
222972 1197061 1 1
1186299 314785 1 1
1481126 1335790 1 1
1481126 1267837 1 1
1481126 1131797 1 1
1481126 255672 1 1
34316 1315755 1 1
34316 1007558 1 1
34316 1199246 1 1
34316 1380078 1 1
34316 1245443 1 1
1209525 1078445 1 1
1016420 1219818 1 1
1016420 339855 1 1
1384075 1163450 1 1
1384075 1262024 1 1
1248305 1408382 1 1
1144029 1275509 1 1
1144029 1046319 1 1
1144029 1189926 1 1
160461 1368121 1 1
160461 200935 1 1
160461 139711 1 1
1293774 104288 1 1
1293774 431431 1 1
1208260 111161 1 1
1208260 1333263 1 1
1007558 1315755 1 1
1007558 34316 1 1
1007558 1199246 1 1
1481301 1219818 1 1
1245439 5786821411027012 1 1
1245439 1271324 1 1
1278034 1154946 1 1
1278034 443545 1 1
1278034 1140874 1 1
1278034 1050364 1 1
1278034 1458272 1 1
1278034 1589200 1 1
1278034 310400 1 1
1278034 1091919 1 1
1278034 1334232 1 1
1278034 1516936 1 1
1278034 1445362 1 1
1278034 484860 1 1
1100125 1420133 1 1
1571523 1273385 1 1
1571523 177952 1 1
1571523 122005 1 1
1571523 172113 1 1
1571523 1579443 1 1
1571523 1428874 1 1
136489 1580734 1 1
1541594 1170753 1 1
1541594 1172574 1 1
1541594 1056758 1 1
1541594 1428359 1 1
1486882 2449133521028538 1 1
1486882 1184065 1 1
1486882 1498862 1 1
1486882 1303472 1 1
1486882 1378529 1 1
1486882 376456 1 1
1486882 14044 1 1
1486882 1052664 1 1
596098022026096 596098022028121 1 1
596098022026096 596098022025898 1 1
1386566 1219349 1 1
1531928 1476590 1 1
1531928 1467124 1 1
1531928 1379208 1 1
1531928 176740 1 1
1531928 1042887 1 1
1531928 1533642 1 1
1102872 438121 1 1
1461458 1042891 1 1
1118707 1234769 1 1
392563 1377745 1 1
392563 1111184 1 1
1232051 1174022 1 1
420355 1173107 1 1
420355 1368431 1 1
420355 297079 1 1
420355 1459288 1 1
420355 1401088 1 1
1231508 647997 1 1
1231508 1086944 1 1
1273385 1571523 1 1
1273385 177952 1 1
1273385 122005 1 1
1273385 172113 1 1
1273385 1579443 1 1
1273385 1428874 1 1
198965 1123602 1 1
1015518 109428 1 1
1015518 1381652 1 1
1111803 1097220 1 1
1316048 1407056 1 1
1316048 1576724 1 1
23193 596098021025334 1 1
23193 1489964 1 1
23193 1399795 1 1
23193 596098021028040 1 1
165630 1148084 1 1
165630 1053682 1 1
165630 1086143 1 1
165630 1006192 1 1
165630 246285 1 1
1477060 1050454 1 1
1277541 1294508 1 1
1050364 1154946 1 1
1050364 443545 1 1
1050364 1140874 1 1
1050364 1278034 1 1
1050364 1458272 1 1
1050364 1589200 1 1
1050364 310400 1 1
1050364 1091919 1 1
1050364 1334232 1 1
1050364 1516936 1 1
1050364 1445362 1 1
1050364 484860 1 1
1271725 1516430 1 1
1571705 1370286 1 1
1571705 1486780 1 1
1571705 1273730 1 1
1571705 1398033 1 1
1571705 1027010 1 1
1571705 259810 1 1
1477665 112695 1 1
1477665 1040820 1 1
1477665 426283 1 1
1477665 145792 1 1
1199246 1315755 1 1
1199246 34316 1 1
1199246 1007558 1 1
1199246 1035699 1 1
1199246 1380078 1 1
1199246 1245443 1 1
596098022027168 1072139 1 1
277810 1046814 1 1
277810 396584 1 1
277810 1219596 1 1
277810 596098021029254 1 1
1321641 1460457 1 1
1321641 1026350 1 1
359778 1202986 1 1
359778 45207 1 1
359778 1356450 1 1
1156761 1138422 1 1
1156761 1284881 1 1
1156761 1520596 1 1
1156761 139958 1 1
205652 1028748 1 1
1113468 25641 1 1
1137016 1506114 1 1
1137016 128483 1 1
1123867 1573635 1 1
1123867 119068 1 1
1123867 1019796 1 1
350999 1112020 1 1
1164398 1111165 1 1
1164398 184783 1 1
1164398 1483292 1 1
1059589 1073683 1 1
204464 1200692 1 1
204464 1299974 1 1
2955038712026003 1224132 1 1
1059839 1150216 1 1
1307338 1242960 1 1
1307338 1021963 1 1
1307338 1246128 1 1
1373743 1363799 1 1
1373743 1275507 1 1
1373743 121595 1 1
1373743 1542709 1 1
1373743 1395741 1 1
1373743 1256851 1 1
1373743 1225776 1 1
1373743 1428491 1 1
1373743 1400377 1 1
1373743 1262773 1 1
1150400 1255861 1 1
1150400 177768 1 1
1150400 1317515 1 1
1150400 259772 1 1
1150400 1116335 1 1
1150400 1047902 1 1
135318 1390001 1 1
1411328 135102 1 1
1411328 1040847 1 1
1411328 1442413 1 1
1411328 1243857 1 1
1004140 502423 1 1
1004140 1121631 1 1
1004140 111317 1 1
1188487 1590597 1 1
1033129 1310367 1 1
1286984 1165802 1 1
1286984 1439355 1 1
1276378 1207098 1 1
386607 1116127 1 1
386607 1427400 1 1
386607 299562 1 1
386607 1278196 1 1
386607 1484406 1 1
386607 125779 1 1
386607 1274379 1 1
166671 1378117 1 1
166671 1393668 1 1
166671 139548 1 1
1404698 1497851 1 1
1404698 1192346 1 1
1404698 1060751 1 1
1404698 1058079 1 1
1404698 1226878 1 1
1404698 1511640 1 1
1404698 138621 1 1
257289 1127597 1 1
257289 1450498 1 1
257289 1528350 1 1
1558763 1472125 1 1
1547504 1123911 1 1
1297111 1139241 1 1
1297111 104996 1 1
596098021023405 1514845 1 1
596098021023405 1346784 1 1
596098022028128 1330620 1 1
596098022028128 282161 1 1
596098022028128 2955038711024414 1 1
596098021028376 596098021023376 1 1
596098021028376 596098022026975 1 1
596098021028376 596098021022729 1 1
596098021028376 596098021022994 1 1
1305026 1376805 1 1
1305026 1433458 1 1
1305026 1592906 1 1
596098022028121 596098022026096 1 1
596098022028121 596098022025898 1 1
377637 298876 1 1
377637 1253510 1 1
1163134 1567746 1 1
1163134 1347469 1 1
1163134 1370421 1 1
1163134 466826 1 1
1163134 1069684 1 1
1163134 123012 1 1
1009785 1292541 1 1
1188793 1123259 1 1
1188793 290459 1 1
1319221 1393386 1 1
5786821412027998 5786821413028324 1 1
5786821412027998 1145117 1 1
1559964 1487171 1 1
1114595 1375766 1 1
1204545 1290756 1 1
1463777 153837 1 1
1463777 1075852 1 1
1463777 1392541 1 1
1552951 1223881 1 1
1552951 1258171 1 1
112695 1477665 1 1
112695 1040820 1 1
112695 426283 1 1
112695 145792 1 1
5786821411025910 2449133521027070 1 1
5786821411025910 5786821411023179 1 1
133792 242681 1 1
596098021027011 596098021023570 1 1
596098021027011 1140258 1 1
1422236 1380840 1 1
1422236 113472 1 1
1422236 1571025 1 1
1472542 1258050 1 1
1472542 1171703 1 1
1130624 1000276 1 1
1377222 247340 1 1
1377222 1543979 1 1
1377222 1070329 1 1
1408059 1456766 1 1
1109329 596098022026543 1 1
1109329 1127016 1 1
1109329 105441 1 1
121595 1363799 1 1
121595 1275507 1 1
121595 1373743 1 1
121595 1395741 1 1
121595 1256851 1 1
121595 1225776 1 1
121595 1428491 1 1
121595 1400377 1 1
121595 1262773 1 1
1131748 1054594 1 1
1438933 1399046 1 1
1438933 155846 1 1
1438933 129328 1 1
172202 1551491 1 1
172202 1080280 1 1
172202 1111023 1 1
172202 1400194 1 1
247340 1377222 1 1
247340 1543979 1 1
247340 1070329 1 1
1573635 1123867 1 1
1573635 1019796 1 1
1400269 1188633 1 1
1400269 16684 1 1
1400269 245280 1 1
1400269 1077505 1 1
265768 1145352 1 1
265768 1003629 1 1
1087673 1078492 1 1
1087673 671306 1 1
1087673 1210142 1 1
1087673 1293377 1 1
1145187 19242 1 1
1145187 232374 1 1
1145187 1255528 1 1
5786821411022970 1561791 1 1
5786821411022970 129741 1 1
5786821411022970 2449133521029461 1 1
1260791 353383 1 1
1177308 1525933 1 1
1177308 1384822 1 1
332190 1419334 1 1
332190 134768 1 1
332190 19621 1 1
332190 1079150 1 1
1207326 1050889 1 1
1207326 1236663 1 1
1207326 24319 1 1
1207326 1294360 1 1
1192346 1497851 1 1
1192346 1404698 1 1
1192346 1060751 1 1
1192346 1058079 1 1
1192346 1226878 1 1
1192346 1511640 1 1
1456556 1488080 1 1
1456556 1148249 1 1
1456556 1121700 1 1
1456556 1417680 1 1
1456556 1090955 1 1
1418857 104645 1 1
1418857 165316 1 1
1418857 248208 1 1
1418857 186199 1 1
136837 596098021026394 1 1
136837 472426 1 1
322442 1287012 1 1
322442 1261500 1 1
322442 1409772 1 1
1304377 109050 1 1
1304377 1506261 1 1
1149098 186268 1 1
1149098 202009 1 1
1127597 257289 1 1
1127597 1528350 1 1
232695 1403664 1 1
31315 1034033 1 1
242681 133792 1 1
1223881 1552951 1 1
596098021023485 596098021024930 1 1
596098021023485 596098022025999 1 1
596098021023485 596098021021981 1 1
596098021023485 2955038711028113 1 1
596098021023483 596098022025853 1 1
596098021023483 596098021029120 1 1
502423 1004140 1 1
1193502 303001 1 1
1193502 345037 1 1
1193502 1483106 1 1
1193502 1560281 1 1
596098021023373 2955038711023911 1 1
596098021023373 596098021022488 1 1
1193505 1146647 1 1
1111023 1551491 1 1
1111023 1080280 1 1
1111023 172202 1 1
1111023 1400194 1 1
1480553 1256497 1 1
1480553 210153 1 1
184075 596098021028488 1 1
438121 401736 1 1
438121 1102872 1 1
2955038711028953 1072526 1 1
1335613 1081339 1 1
1408382 1248305 1 1
650580 1281618 1 1
650580 1100583 1 1
650580 1508806 1 1
650580 1215566 1 1
650580 128346 1 1
650580 1396058 1 1
650580 1075573 1 1
650580 214555 1 1
650580 1185117 1 1
650580 1559001 1 1
29136 515621 1 1
262921 199316 1 1
262921 1560866 1 1
1177546 1588493 1 1
1177546 1372400 1 1
1177546 1102160 1 1
1177546 1318309 1 1
1240087 210645 1 1
1442394 1336886 1 1
1442394 150242 1 1
1156513 1244857 1 1
1239413 1544874 1 1
1500584 1441989 1 1
1500584 1057522 1 1
1500584 469770 1 1
1500584 155229 1 1
1500584 1432125 1 1
1500584 1262726 1 1
1500584 1059326 1 1
1500584 1139775 1 1
1107111 1093097 1 1
1465033 1100752 1 1
1465033 24493 1 1
1575142 1092115 1 1
1575142 1115564 1 1
1575142 1503689 1 1
1575142 1226689 1 1
1575142 1285371 1 1
1575142 161315 1 1
1575142 1281412 1 1
1575142 1031429 1 1
1575142 1084056 1 1
1575142 1401668 1 1
1575142 1116894 1 1
232833 1510734 1 1
232833 390810 1 1
117176 159812 1 1
596098021023570 2955038711022657 1 1
596098021023570 596098021027011 1 1
1364983 1237403 1 1
596098021026057 596098021022815 1 1
596098021026057 1101688 1 1
596098021026057 2955038712025819 1 1
1537207 1586334 1 1
1537207 1301299 1 1
134768 1419334 1 1
134768 332190 1 1
134768 19621 1 1
134768 1079150 1 1
1427400 1116127 1 1
1427400 386607 1 1
1427400 1278196 1 1
1427400 1484406 1 1
1427400 125779 1 1
1427400 1274379 1 1
1085735 104645 1 1
1085735 1332229 1 1
596098021021759 2955038711026878 1 1
596098021021759 596098021022658 1 1
596098021021759 1123642 1 1
1118663 1192509 1 1
1390001 135318 1 1
1369873 1145841 1 1
1219349 1386566 1 1
1525933 1177308 1 1
1525933 1384822 1 1
1525933 158270 1 1
1452246 1177762 1 1
596098021028754 2955038711025605 1 1
1273730 1370286 1 1
1273730 1486780 1 1
1273730 1571705 1 1
1273730 1398033 1 1
1273730 1027010 1 1
1273730 259810 1 1
1226695 1561791 1 1
1226695 1009955 1 1
1226695 1504156 1 1
151193 1568408 1 1
596098021024930 596098021023485 1 1
596098021024930 596098021021981 1 1
596098021024930 2955038711028113 1 1
1292541 1009785 1 1
11342 1091376 1 1
11342 1135273 1 1
11342 1036127 1 1
1299228 1267641 1 1
1299228 1502327 1 1
1055061 250029 1 1
1055061 1513728 1 1
1055061 12547 1 1
1209236 1164714 1 1
1209236 1243465 1 1
1044571 1300809 1 1
1044571 1079216 1 1
1174022 1232051 1 1
1126239 1097530 1 1
1123259 1188793 1 1
1123259 290459 1 1
1227191 1423353 1 1
1227191 1102849 1 1
1227191 1240610 1 1
1227191 1370522 1 1
303001 1193502 1 1
303001 345037 1 1
303001 1483106 1 1
303001 1560281 1 1
194697 1506132 1 1
1421266 1399467 1 1
1421266 1241659 1 1
1590486 1561487 1 1
1384822 1177308 1 1
1384822 1525933 1 1
1383841 1429638 1 1
1383841 1381469 1 1
1146679 104996 1 1
1021963 1242960 1 1
1021963 1307338 1 1
1021963 145792 1 1
1258700 1220385 1 1
1258700 2955038711025422 1 1
1036143 138401 1 1
1036143 2449133523027071 1 1
1036143 5786821411024072 1 1
19621 1219557 1 1
19621 1419334 1 1
19621 332190 1 1
19621 134768 1 1
1339453 359693 1 1
2955038711023892 596098021023484 1 1
1273424 1470488 1 1
1273424 106539 1 1
1273424 1073351 1 1
1273424 1050716 1 1
261675 1203504 1 1
1550571 1179329 1 1
1550571 1153154 1 1
1550571 163874 1 1
1550571 1232061 1 1
1458272 1154946 1 1
1458272 443545 1 1
1458272 1140874 1 1
1458272 1278034 1 1
1458272 1050364 1 1
1458272 1589200 1 1
1458272 310400 1 1
1458272 1091919 1 1
1458272 1334232 1 1
1458272 1516936 1 1
1458272 1445362 1 1
1458272 484860 1 1
1356450 344409 1 1
1356450 45207 1 1
1356450 180193 1 1
1356450 359778 1 1
1061296 1586199 1 1
1061296 1365419 1 1
1061296 1379108 1 1
1061296 305799 1 1
165316 1418857 1 1
165316 248208 1 1
165316 186199 1 1
1178490 10034 1 1
1321028 1326863 1 1
1316070 1370297 1 1
1066961 1495837 1 1
1126259 444639 1 1
1126259 178872 1 1
1126259 1132970 1 1
1126259 1154141 1 1
140502 1291184 1 1
140502 131885 1 1
140502 1162190 1 1
140502 1274573 1 1
1586065 19273 1 1
1586065 157459 1 1
1586065 121072 1 1
1339529 281103 1 1
1339529 1152575 1 1
1339529 190435 1 1
1339529 1236338 1 1
107912 1340007 1 1
2449133521027070 5786821411025910 1 1
2449133521027070 2449133523026266 1 1
596098022026975 596098021023376 1 1
596098022026975 596098021028376 1 1
596098022026975 596098021022729 1 1
596098022026975 596098021022994 1 1
1576724 1407056 1 1
1576724 1316048 1 1
1576724 219457 1 1
1070536 1284013 1 1
1357678 1517133 1 1
298020 1399634 1 1
253140 1006024 1 1
253140 1085999 1 1
253140 1044783 1 1
253140 1037560 1 1
253140 1390046 1 1
253140 156194 1 1
253140 245518 1 1
1536045 181109 1 1
377405 1154746 1 1
1101688 596098021022570 1 1
1101688 596098021022815 1 1
1101688 596098021026057 1 1
235980 179716 1 1
1336886 1442394 1 1
396584 1046814 1 1
396584 277810 1 1
396584 1219596 1 1
396584 596098021029254 1 1
1291206 1537158 1 1
1340064 596098021022979 1 1
1340064 596098022027019 1 1
1349392 1197221 1 1
1230358 1023926 1 1
1230358 1220279 1 1
25719 258827 1 1
25719 1040772 1 1
1096027 1179592 1 1
1096027 209264 1 1
206941 1354952 1 1
206941 1359874 1 1
1495837 1066961 1 1
1251486 1060939 1 1
1251486 1100583 1 1
1251486 1308026 1 1
1251486 128346 1 1
1251486 214555 1 1
1251486 175073 1 1
1251486 1559001 1 1
1217385 1378117 1 1
1217385 139548 1 1
1414217 566617 1 1
152466 1040688 1 1
152466 688065 1 1
152466 345867 1 1
185620 1106990 1 1
260309 1166034 1 1
260309 128216 1 1
1589200 1154946 1 1
1589200 443545 1 1
1589200 1140874 1 1
1589200 1278034 1 1
1589200 1050364 1 1
1589200 1458272 1 1
1589200 310400 1 1
1589200 1091919 1 1
1589200 1334232 1 1
1589200 1516936 1 1
1589200 1445362 1 1
1589200 484860 1 1
1046927 1430203 1 1
1086284 376649 1 1
283983 1404045 1 1
283983 274086 1 1
283983 344677 1 1
1347469 1567746 1 1
1347469 1163134 1 1
1347469 1370421 1 1
1347469 466826 1 1
1320174 1579064 1 1
1320174 23620 1 1
1472125 1558763 1 1
1356679 1514845 1 1
1356679 596098022025773 1 1
596098022025999 596098021023485 1 1
596098022025999 596098021021981 1 1
326421 168300 1 1
1501682 1178202 1 1
1501682 1450411 1 1
1501682 1336874 1 1
1501682 561394 1 1
1501682 1462586 1 1
119484 1169541 1 1
119484 1012162 1 1
191318 308856 1 1
191318 344029 1 1
191318 1428665 1 1
191318 1486001 1 1
191318 1383734 1 1
1224686 1419501 1 1
1375132 1445434 1 1
1375132 504690 1 1
1375132 1456245 1 1
290227 596098022027668 1 1
290227 1189903 1 1
1297474 131885 1 1
1297474 1162190 1 1
1297474 1075184 1 1
1097530 1126239 1 1
1097530 1272574 1 1
1097530 1254439 1 1
324474 1138464 1 1
324474 1064140 1 1
324474 1370297 1 1
1102849 1423353 1 1
1102849 1227191 1 1
1102849 1097446 1 1
1102849 1370522 1 1
5786821412026800 5786821411026140 1 1
5786821412026800 164905 1 1
5786821412026800 1312643 1 1
5786821412026800 1283152 1 1
1542709 1275507 1 1
1542709 1373743 1 1
1542709 1428491 1 1
1542709 1400377 1 1
1542709 1262773 1 1
2955038711026878 596098021021759 1 1
19242 1145187 1 1
19242 250766 1 1
1515652 203339 1 1
1515652 1344362 1 1
1515652 1360764 1 1
1515652 302894 1 1
596098021024345 596098021024423 1 1
596098021024345 1534414 1 1
596098021024345 1052952 1 1
1097446 1102849 1 1
250029 1055061 1 1
250029 12547 1 1
1252998 141626 1 1
1252998 10025 1 1
1159579 1003419 1 1
596098022028019 596098021028320 1 1
596098022028019 2955038712025866 1 1
1410804 1046808 1 1
1410804 1538878 1 1
1410804 1550080 1 1
1410804 407472 1 1
21911 1400499 1 1
21911 1060170 1 1
218424 1317588 1 1
1101326 1291888 1 1
1101326 378926 1 1
1024262 1302286 1 1
160326 1585546 1 1
1581087 1114917 1 1
1581087 155172 1 1
1310141 1502521 1 1
1062403 1019394 1 1
1128566 19787 1 1
1238113 596098022026969 1 1
1238113 1164227 1 1
274389 1582540 1 1
596098021028931 596098021024185 1 1
566617 1414217 1 1
211916 1023077 1 1
1380840 1422236 1 1
1380840 113472 1 1
1380840 1571025 1 1
1382574 114409 1 1
1435857 1291808 1 1
123293 245280 1 1
123293 590461 1 1
123293 158426 1 1
1045354 1001579 1 1
1552369 1001517 1 1
1335750 1301975 1 1
1270281 1271804 1 1
1270281 1021141 1 1
1270281 1356295 1 1
1173107 420355 1 1
1173107 1368431 1 1
1173107 297079 1 1
1173107 1401088 1 1
1103868 1592828 1 1
1192357 1057695 1 1
1088704 1405979 1 1
24023 1327015 1 1
24023 122982 1 1
24023 128483 1 1
24023 1529069 1 1
1046032 1031387 1 1
1046032 200280 1 1
1035379 1477681 1 1
1035379 267649 1 1
1283010 163841 1 1
1283010 1067450 1 1
1283010 29557 1 1
1129417 1423723 1 1
1128416 1431807 1 1
1128416 1046018 1 1
2955038711024826 596098021028866 1 1
2955038711024826 2955038711029383 1 1
2955038711024826 2955038711026730 1 1
280054 1301975 1 1
168300 326421 1 1
111161 1208260 1 1
111161 1265575 1 1
1219596 1046814 1 1
1219596 277810 1 1
1219596 396584 1 1
1219596 596098021029254 1 1
1111033 5786821411025655 1 1
1111033 1086438 1 1
108469 327902 1 1
108469 209527 1 1
1187560 135849 1 1
1187560 1376887 1 1
344029 308856 1 1
344029 191318 1 1
344029 1428665 1 1
344029 1486001 1 1
344029 1224109 1 1
344029 1025093 1 1
1075220 1110976 1 1
1255135 1012444 1 1
1255135 188722 1 1
1255135 324044 1 1
1255135 245944 1 1
1255135 223727 1 1
1255135 1166207 1 1
1255135 12198 1 1
1255135 1271893 1 1
1255135 1551287 1 1
1255135 1018752 1 1
226232 1288722 1 1
226232 1473378 1 1
226232 1152100 1 1
226232 1012404 1 1
226232 1479618 1 1
226232 21838 1 1
226232 251925 1 1
1064699 1210901 1 1
1064699 190368 1 1
1064699 299480 1 1
1064699 1019812 1 1
1060939 1037258 1 1
1060939 1251486 1 1
1060939 1100583 1 1
1060939 1508806 1 1
1060939 1308026 1 1
1060939 128346 1 1
1060939 214555 1 1
1060939 1224109 1 1
1060939 1549610 1 1
1060939 1025093 1 1
1060939 1559001 1 1
1518819 110009 1 1
1518819 47339 1 1
1518819 12097 1 1
17972 262037 1 1
17972 1076372 1 1
1261564 1010832 1 1
1261564 107478 1 1
1261564 1540074 1 1
1261564 1383734 1 1
1010832 1261564 1 1
1010832 107478 1 1
1010832 1540074 1 1
1000225 1252002 1 1
1000225 1110632 1 1
1299811 24936 1 1
1491089 116894 1 1
1008298 228172 1 1
13876 1505043 1 1
1344362 203339 1 1
1344362 1515652 1 1
1344362 1360764 1 1
1344362 302894 1 1
299562 386607 1 1
299562 1127307 1 1
299562 1278196 1 1
299562 1026093 1 1
299562 1274379 1 1
1513728 1182609 1 1
1513728 1055061 1 1
1513728 1234530 1 1
1498394 1032615 1 1
1498394 1003590 1 1
1498394 1538388 1 1
1498394 1559717 1 1
1369464 217697 1 1
1369464 1212266 1 1
1369464 1392179 1 1
1564327 136267 1 1
1561791 5786821411022970 1 1
1561791 1226695 1 1
1420616 346149 1 1
1420616 1292173 1 1
1420616 1459967 1 1
1420616 100328 1 1
1420616 1060424 1 1
1568044 101694 1 1
205860 280139 1 1
205860 282016 1 1
230047 1512109 1 1
230047 1335790 1 1
230047 1061240 1 1
2449133521027049 5786821411027124 1 1
107478 1261564 1 1
107478 1010832 1 1
107478 1540074 1 1
107478 1383734 1 1
106539 1470488 1 1
106539 1273424 1 1
106539 1073351 1 1
106539 1050716 1 1
1503689 1092115 1 1
1503689 1115564 1 1
1503689 1575142 1 1
1503689 1226689 1 1
1503689 1285371 1 1
1503689 1208502 1 1
1503689 1031429 1 1
1503689 1134209 1 1
1503689 1401668 1 1
1503689 1116894 1 1
596098022026969 1238113 1 1
596098022026969 1164227 1 1
151690 1073683 1 1
151690 329245 1 1
1275807 1036247 1 1
1084412 183052 1 1
188722 1255135 1 1
188722 1043986 1 1
188722 223727 1 1
188722 1236663 1 1
188722 1166207 1 1
188722 1271893 1 1
188722 1551287 1 1
1226689 1092115 1 1
1226689 1115564 1 1
1226689 1575142 1 1
1226689 1503689 1 1
1226689 1285371 1 1
1226689 161315 1 1
1226689 1281412 1 1
1226689 1031429 1 1
1226689 1084056 1 1
1226689 1401668 1 1
1226689 1116894 1 1
1285371 1092115 1 1
1285371 1115564 1 1
1285371 1575142 1 1
1285371 1503689 1 1
1285371 1226689 1 1
1285371 161315 1 1
1285371 1208502 1 1
1285371 1031429 1 1
1285371 1084056 1 1
1285371 1134209 1 1
1285371 1401668 1 1
1285371 1116894 1 1
163898 1512414 1 1
130436 1494442 1 1
130436 192367 1 1
144147 1433686 1 1
144147 1238700 1 1
596098021022346 1325035 1 1
596098021022346 2955038711026938 1 1
415940 455194 1 1
415940 237211 1 1
415940 1040847 1 1
415940 1102634 1 1
1210901 1463416 1 1
1210901 1064699 1 1
1210901 190368 1 1
1210901 299480 1 1
1210901 1019812 1 1
1127307 299562 1 1
1127307 1026093 1 1
1127307 1406740 1 1
1127307 1274379 1 1
1345196 1458168 1 1
1253828 1091376 1 1
1253828 1135273 1 1
1461186 131742 1 1
1103070 1174596 1 1
1386374 1065668 1 1
1356379 2449133521024041 1 1
1356379 37637 1 1
1514845 596098021023405 1 1
1514845 1356679 1 1
1051327 1355342 1 1
1051327 1568727 1 1
1050238 1133321 1 1
1050238 1066868 1 1
2449133523026979 2449133521026199 1 1
2449133523026979 354667 1 1
2449133523026979 1385826 1 1
101661 1078072 1 1
101661 623109 1 1
101661 1460532 1 1
1543979 1377222 1 1
1543979 247340 1 1
